,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01023803,616,31.02%,46.54%,14.91%,3.77%,3.77%,31.06%,52.77%,10.96%,3.27%,1.94%,24.27%,52.08%,17.30%,3.22%,3.13%,29.74%,54.64%,10.83%,3.87%,0.92%,45.33%,43.98%,7.38%,2.26%,1.05%,42.02%,46.69%,8.13%,1.51%,1.66%,45.19%,49.92%,2.75%,1.07%,1.07%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023804,622,47.49%,28.97%,12.53%,6.41%,4.60%,47.98%,35.67%,8.68%,4.85%,2.82%,42.90%,36.41%,11.70%,4.41%,4.58%,46.39%,37.22%,8.99%,6.23%,1.17%,59.19%,31.48%,5.43%,2.23%,1.67%,57.18%,31.52%,7.39%,2.09%,1.81%,59.83%,32.91%,3.56%,1.99%,1.71%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023805,678,39.60%,49.35%,6.74%,1.87%,2.44%,40.67%,50.08%,6.50%,1.53%,1.22%,33.12%,53.14%,9.72%,2.63%,1.39%,39.48%,52.28%,5.72%,1.78%,0.73%,45.77%,45.05%,7.75%,0.86%,0.57%,42.75%,49.64%,6.17%,0.57%,0.86%,47.90%,49.06%,1.89%,0.58%,0.58%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023806,843,45.59%,36.65%,10.29%,3.85%,3.62%,46.46%,41.00%,7.91%,2.55%,2.08%,38.73%,44.54%,10.35%,3.82%,2.56%,43.57%,44.49%,7.57%,3.35%,1.02%,55.09%,36.43%,6.00%,1.47%,1.02%,51.92%,39.59%,5.88%,1.47%,1.13%,55.24%,39.70%,2.76%,1.27%,1.04%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023807,564,29.41%,43.56%,14.15%,7.95%,4.93%,29.50%,48.70%,12.99%,5.24%,3.56%,23.95%,48.29%,16.69%,6.93%,4.15%,28.06%,50.63%,12.84%,7.53%,0.94%,41.34%,44.36%,8.59%,3.02%,2.70%,39.07%,46.09%,9.41%,2.71%,2.71%,41.91%,49.35%,3.56%,2.43%,2.75%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023808,1183,24.77%,38.89%,23.27%,8.63%,4.44%,24.98%,56.19%,11.88%,4.55%,2.40%,20.38%,54.63%,16.22%,5.47%,3.30%,23.43%,57.88%,12.63%,5.16%,0.90%,59.93%,29.54%,6.73%,2.29%,1.50%,57.92%,30.56%,7.92%,1.96%,1.64%,60.16%,32.31%,4.06%,1.93%,1.53%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023809,810,39.69%,47.53%,7.24%,2.41%,3.14%,38.92%,51.38%,7.07%,1.32%,1.30%,31.98%,54.07%,9.61%,2.91%,1.44%,39.35%,51.91%,6.37%,1.53%,0.84%,45.60%,46.92%,6.51%,0.48%,0.48%,43.43%,50.66%,5.07%,0.24%,0.60%,49.09%,48.60%,1.58%,0.24%,0.49%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023810,758,37.04%,55.69%,4.10%,1.06%,2.12%,37.12%,53.18%,7.40%,1.13%,1.17%,28.40%,54.41%,14.63%,0.73%,1.82%,37.10%,54.19%,6.59%,1.32%,0.79%,40.87%,50.53%,7.80%,0.66%,0.13%,37.04%,54.76%,7.41%,0.40%,0.40%,42.86%,55.29%,1.46%,0.26%,0.13%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023811,636,39.15%,45.75%,8.81%,3.46%,2.83%,39.00%,48.56%,8.73%,2.18%,1.53%,32.02%,50.55%,12.46%,2.92%,2.04%,38.43%,49.63%,8.50%,2.69%,0.75%,47.48%,41.35%,8.96%,1.42%,0.79%,42.20%,48.19%,7.56%,1.10%,0.94%,47.77%,47.77%,2.55%,1.11%,0.80%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023812,525,31.07%,54.05%,10.92%,2.26%,1.69%,31.28%,52.32%,12.64%,2.06%,1.69%,24.26%,48.73%,22.88%,2.25%,1.88%,30.01%,54.46%,12.69%,1.70%,1.14%,37.48%,47.65%,11.86%,2.45%,0.56%,33.71%,49.34%,14.88%,1.13%,0.94%,37.31%,56.82%,4.36%,0.95%,0.57%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023813,538,28.73%,53.32%,12.21%,3.59%,2.15%,28.82%,51.51%,14.77%,3.83%,1.07%,23.03%,45.70%,25.64%,4.04%,1.59%,27.74%,52.89%,15.86%,2.79%,0.72%,36.09%,46.50%,14.72%,2.15%,0.54%,33.09%,48.92%,15.83%,1.62%,0.54%,35.45%,57.82%,4.73%,1.45%,0.55%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023814,505,37.23%,36.31%,16.06%,5.11%,5.29%,37.30%,42.46%,12.58%,4.41%,3.26%,31.91%,41.46%,16.71%,6.14%,3.79%,34.60%,44.04%,13.78%,6.24%,1.35%,49.64%,37.04%,8.94%,2.55%,1.82%,46.22%,39.23%,10.31%,2.03%,2.21%,48.55%,43.35%,4.05%,2.12%,1.93%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023815,603,28.88%,39.37%,18.10%,7.33%,6.32%,28.56%,49.23%,13.62%,5.19%,3.40%,23.20%,44.65%,20.64%,7.08%,4.42%,26.52%,51.64%,14.03%,6.35%,1.47%,45.69%,39.80%,10.34%,2.01%,2.16%,43.66%,41.93%,10.66%,1.59%,2.16%,45.23%,45.96%,5.14%,1.47%,2.20%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023816,512,25.77%,42.10%,22.34%,6.01%,3.78%,25.70%,54.26%,12.54%,4.96%,2.54%,21.69%,50.26%,18.90%,5.73%,3.41%,23.78%,56.74%,12.24%,6.19%,1.05%,44.50%,40.38%,9.79%,3.61%,1.72%,44.06%,39.93%,11.02%,2.93%,2.07%,44.48%,46.76%,4.03%,2.98%,1.75%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023817,650,38.44%,38.29%,13.29%,5.49%,4.48%,39.35%,43.19%,11.24%,3.78%,2.43%,33.31%,43.00%,15.19%,5.37%,3.12%,37.76%,45.62%,11.54%,3.92%,1.16%,50.87%,37.14%,8.96%,1.59%,1.45%,47.40%,40.46%,8.82%,1.73%,1.59%,50.66%,42.56%,3.98%,1.33%,1.47%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023818,519,30.52%,53.93%,13.86%,1.12%,0.56%,30.90%,55.29%,12.88%,0.56%,0.37%,24.04%,52.76%,21.89%,0.75%,0.56%,29.94%,58.06%,11.44%,0.38%,0.19%,40.07%,46.44%,10.30%,3.00%,0.19%,36.52%,50.00%,12.92%,0.19%,0.37%,39.96%,56.10%,3.56%,0.19%,0.19%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023819,703,43.64%,41.59%,9.99%,1.92%,2.87%,43.58%,45.22%,8.40%,1.15%,1.65%,32.16%,51.72%,12.08%,2.00%,2.05%,41.32%,49.68%,6.26%,1.89%,0.86%,53.21%,37.48%,7.39%,1.09%,0.82%,50.07%,41.59%,6.70%,0.55%,1.09%,53.44%,43.11%,2.07%,0.55%,0.83%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023820,552,34.01%,43.27%,17.00%,3.20%,2.53%,33.96%,51.66%,10.43%,2.95%,1.00%,27.66%,51.59%,15.83%,3.42%,1.50%,32.91%,53.49%,10.11%,3.15%,0.34%,52.53%,36.20%,8.92%,1.68%,0.67%,48.65%,39.53%,10.14%,1.01%,0.68%,52.21%,42.52%,3.57%,1.02%,0.68%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023821,502,40.31%,52.13%,4.65%,1.16%,1.74%,40.24%,49.49%,7.94%,1.20%,1.13%,32.95%,50.55%,13.79%,1.36%,1.35%,39.65%,53.92%,4.09%,1.39%,0.95%,44.38%,43.99%,10.27%,0.97%,0.39%,41.67%,50.00%,7.36%,0.58%,0.39%,45.03%,52.44%,1.56%,0.58%,0.39%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023822,537,36.75%,57.09%,4.10%,0.93%,1.12%,35.80%,56.56%,5.96%,0.77%,0.91%,27.51%,58.60%,11.83%,1.12%,0.93%,34.76%,59.62%,3.93%,1.32%,0.37%,40.30%,49.07%,9.33%,0.93%,0.37%,35.82%,56.34%,6.90%,0.56%,0.37%,40.90%,56.66%,1.50%,0.56%,0.38%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023823,702,36.03%,33.41%,16.41%,8.32%,5.83%,36.41%,40.52%,14.14%,5.82%,3.10%,31.89%,39.27%,16.89%,7.81%,4.13%,34.12%,43.72%,13.86%,7.25%,1.06%,50.18%,35.08%,9.39%,3.21%,2.14%,48.27%,36.00%,10.49%,2.98%,2.26%,50.00%,39.71%,5.15%,2.94%,2.21%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023824,792,36.43%,54.77%,5.90%,1.76%,1.13%,35.85%,54.93%,6.92%,1.68%,0.62%,27.29%,56.73%,13.24%,1.70%,1.04%,35.29%,57.38%,5.55%,1.52%,0.25%,41.08%,48.99%,8.42%,1.13%,0.38%,37.81%,53.27%,7.66%,0.75%,0.50%,42.73%,54.61%,1.52%,0.76%,0.38%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023825,930,41.43%,49.89%,5.14%,1.71%,1.82%,41.86%,49.78%,5.90%,1.19%,1.28%,35.68%,49.32%,11.90%,1.79%,1.31%,41.86%,51.05%,4.88%,1.35%,0.86%,47.32%,43.90%,7.28%,0.96%,0.54%,43.94%,46.30%,8.04%,0.54%,1.18%,48.28%,48.17%,2.48%,0.54%,0.54%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023826,611,31.31%,51.22%,10.18%,1.82%,5.47%,31.45%,54.77%,7.18%,3.36%,3.24%,24.78%,53.62%,14.77%,1.61%,5.21%,30.42%,58.25%,5.64%,2.79%,2.90%,45.44%,43.16%,10.18%,0.61%,0.61%,43.16%,43.01%,8.81%,2.28%,2.74%,46.87%,48.85%,3.21%,0.46%,0.61%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023827,910,52.34%,38.96%,5.20%,1.49%,2.02%,53.14%,39.35%,5.08%,1.51%,0.92%,42.65%,46.44%,7.86%,1.61%,1.45%,50.44%,42.92%,4.29%,1.80%,0.56%,57.64%,35.88%,5.31%,0.85%,0.32%,54.62%,39.32%,4.89%,0.74%,0.43%,58.34%,38.64%,2.05%,0.65%,0.32%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023828,632,53.14%,37.28%,5.69%,2.10%,1.80%,54.05%,38.05%,6.16%,1.28%,0.47%,45.64%,43.69%,7.87%,1.88%,0.92%,51.86%,40.91%,5.58%,1.29%,0.36%,59.43%,34.28%,5.54%,0.60%,0.15%,55.62%,38.98%,4.50%,0.60%,0.30%,59.39%,38.18%,1.82%,0.45%,0.15%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023829,665,37.75%,45.21%,8.59%,4.65%,3.80%,39.37%,47.29%,8.44%,3.17%,1.73%,33.05%,49.81%,10.54%,4.22%,2.39%,37.33%,49.60%,8.48%,3.93%,0.67%,48.87%,41.83%,6.62%,1.27%,1.41%,46.19%,45.48%,5.65%,1.13%,1.55%,50.72%,44.08%,2.60%,1.16%,1.45%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023830,750,48.06%,31.10%,12.25%,5.42%,3.18%,48.47%,40.02%,6.90%,2.82%,1.79%,44.03%,38.28%,11.23%,4.02%,2.44%,46.98%,41.79%,6.97%,3.77%,0.48%,61.01%,32.27%,4.12%,1.18%,1.41%,60.64%,30.50%,6.03%,1.18%,1.65%,62.09%,33.33%,2.05%,1.08%,1.44%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023831,819,43.85%,39.62%,11.72%,2.70%,2.11%,44.05%,42.16%,9.03%,3.03%,1.74%,36.78%,43.47%,14.49%,3.29%,1.97%,43.21%,43.71%,8.64%,3.49%,0.95%,51.11%,37.28%,8.32%,2.46%,0.82%,47.89%,39.32%,10.09%,1.76%,0.94%,51.96%,42.23%,3.44%,1.54%,0.83%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023832,827,38.30%,19.83%,23.11%,12.19%,6.58%,38.47%,35.75%,13.03%,7.78%,4.97%,28.05%,42.63%,13.29%,10.10%,5.94%,29.36%,44.19%,14.83%,9.97%,1.65%,59.86%,25.15%,7.74%,3.77%,3.48%,59.03%,24.47%,8.83%,3.98%,3.69%,59.02%,27.15%,6.31%,3.91%,3.61%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023833,1388,31.21%,33.02%,19.05%,10.70%,6.02%,31.33%,44.26%,13.11%,7.31%,3.99%,26.65%,43.85%,15.39%,9.04%,5.06%,28.69%,46.32%,14.84%,8.85%,1.31%,49.33%,36.41%,7.89%,3.33%,3.04%,47.42%,36.07%,10.13%,3.34%,3.04%,47.70%,39.66%,6.23%,3.26%,3.14%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023834,564,34.32%,43.56%,17.33%,1.82%,2.97%,34.83%,53.88%,7.91%,2.09%,1.29%,28.07%,51.27%,16.21%,2.68%,1.78%,33.92%,55.33%,7.50%,2.42%,0.83%,49.67%,41.91%,6.27%,1.82%,0.33%,39.83%,51.57%,6.78%,1.16%,0.66%,51.75%,43.24%,3.67%,1.00%,0.33%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023835,550,32.52%,51.75%,10.31%,2.62%,2.80%,33.24%,54.39%,9.18%,1.55%,1.63%,26.08%,56.12%,13.39%,2.31%,2.10%,33.68%,54.98%,8.18%,2.56%,0.60%,40.38%,49.65%,7.87%,1.05%,1.05%,38.11%,52.27%,7.87%,0.52%,1.22%,45.68%,50.44%,2.29%,0.53%,1.06%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023836,661,41.78%,34.46%,13.71%,5.74%,4.31%,42.28%,41.89%,9.37%,4.33%,2.13%,37.42%,43.33%,10.40%,6.17%,2.68%,40.72%,43.68%,10.01%,4.99%,0.59%,56.79%,32.25%,7.31%,1.70%,1.96%,57.05%,32.51%,6.79%,1.70%,1.96%,58.24%,34.71%,3.46%,1.60%,1.99%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023837,679,44.85%,42.96%,7.84%,2.61%,1.74%,45.16%,43.98%,6.62%,3.43%,0.81%,38.92%,45.42%,10.86%,3.54%,1.25%,44.14%,45.92%,6.08%,3.59%,0.27%,50.80%,38.75%,7.84%,2.18%,0.44%,48.55%,42.15%,6.98%,1.89%,0.44%,51.90%,42.84%,2.92%,1.90%,0.44%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023838,516,32.10%,35.97%,16.97%,7.23%,7.73%,33.16%,44.62%,11.27%,8.05%,2.90%,29.85%,42.68%,14.33%,9.60%,3.53%,31.52%,46.34%,11.81%,9.11%,1.20%,48.07%,39.50%,8.24%,1.85%,2.35%,43.60%,44.28%,7.24%,2.02%,2.86%,47.85%,43.20%,4.82%,1.72%,2.41%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023839,791,32.79%,56.37%,9.21%,0.76%,0.88%,33.23%,52.28%,13.35%,0.63%,0.50%,26.03%,48.08%,24.49%,0.77%,0.63%,32.29%,54.44%,12.26%,0.76%,0.25%,38.84%,47.92%,11.48%,1.51%,0.25%,34.47%,52.78%,12.37%,0.13%,0.25%,38.61%,58.61%,2.41%,0.13%,0.25%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023840,670,26.89%,30.54%,19.58%,15.09%,7.90%,27.25%,41.03%,13.19%,13.03%,5.50%,24.84%,35.56%,17.95%,15.03%,6.61%,24.66%,42.53%,16.45%,13.19%,3.17%,44.69%,33.37%,13.33%,5.90%,2.71%,41.30%,32.07%,17.87%,5.92%,2.84%,42.68%,37.56%,11.10%,5.85%,2.80%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023841,615,29.85%,46.15%,16.62%,4.62%,2.77%,30.50%,47.44%,16.79%,3.14%,2.12%,25.31%,42.20%,25.80%,3.81%,2.89%,29.26%,48.94%,16.94%,4.12%,0.75%,40.46%,41.38%,14.77%,2.00%,1.38%,36.83%,45.45%,14.95%,1.08%,1.69%,39.88%,52.80%,4.83%,1.09%,1.40%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023842,665,50.45%,41.27%,4.52%,1.66%,2.11%,51.39%,40.49%,6.12%,1.17%,0.83%,42.75%,45.44%,9.11%,1.75%,0.95%,48.80%,44.12%,5.27%,1.21%,0.61%,55.72%,37.65%,5.72%,0.60%,0.30%,52.41%,40.81%,5.87%,0.30%,0.60%,55.54%,42.19%,1.67%,0.30%,0.30%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023843,911,43.14%,34.80%,14.22%,3.92%,3.92%,43.62%,44.07%,7.68%,3.03%,1.60%,37.02%,45.38%,10.80%,4.80%,1.99%,41.35%,46.65%,8.10%,3.33%,0.57%,57.06%,34.31%,6.27%,1.18%,1.18%,54.61%,37.55%,5.69%,0.98%,1.18%,58.15%,37.48%,2.19%,0.99%,1.19%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023844,867,36.66%,20.24%,22.42%,12.68%,7.99%,37.11%,35.61%,16.09%,8.54%,2.65%,34.99%,33.84%,16.17%,11.27%,3.73%,34.20%,37.31%,17.58%,9.50%,1.41%,60.12%,25.72%,7.65%,3.56%,2.95%,57.96%,26.20%,9.05%,3.74%,3.05%,58.61%,27.95%,6.76%,3.61%,3.07%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023845,707,40.77%,45.28%,9.58%,2.19%,2.19%,41.33%,45.78%,9.46%,2.08%,1.35%,34.06%,47.28%,14.02%,3.01%,1.62%,40.08%,49.29%,7.41%,2.67%,0.55%,48.84%,40.36%,7.93%,1.92%,0.96%,45.21%,44.66%,7.81%,1.23%,1.10%,49.10%,46.61%,2.07%,1.24%,0.97%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023846,569,33.57%,52.10%,10.66%,1.75%,1.92%,33.85%,50.80%,13.43%,1.24%,0.68%,26.69%,48.97%,21.58%,1.71%,1.04%,32.84%,54.18%,11.23%,1.58%,0.18%,39.51%,45.98%,11.71%,2.62%,0.17%,36.01%,49.65%,13.64%,0.35%,0.35%,40.35%,54.91%,4.21%,0.35%,0.18%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023847,787,45.93%,40.74%,8.27%,3.09%,1.98%,46.44%,43.52%,6.76%,1.70%,1.58%,39.00%,46.97%,10.21%,2.11%,1.70%,46.09%,44.67%,6.19%,2.05%,1.00%,55.68%,37.04%,5.68%,0.99%,0.62%,52.53%,40.17%,5.56%,0.87%,0.87%,57.13%,39.00%,2.50%,0.75%,0.63%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023848,669,32.17%,42.90%,15.55%,4.69%,4.69%,33.64%,51.61%,8.11%,4.06%,2.57%,27.76%,51.87%,11.14%,6.34%,2.90%,34.15%,51.35%,8.57%,5.12%,0.82%,46.78%,43.83%,5.90%,1.61%,1.88%,44.83%,44.56%,6.98%,1.34%,2.28%,50.55%,42.49%,3.69%,1.37%,1.91%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023849,590,27.95%,38.76%,4.32%,4.76%,24.21%,28.21%,36.49%,31.18%,3.69%,0.43%,22.76%,36.74%,15.29%,22.76%,2.45%,28.11%,37.70%,30.40%,3.51%,0.29%,29.25%,63.11%,6.05%,1.44%,0.14%,27.95%,64.41%,6.77%,0.58%,0.29%,31.60%,65.66%,2.02%,0.58%,0.14%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023850,891,43.66%,24.31%,17.45%,8.48%,6.10%,44.10%,35.69%,12.01%,5.07%,3.14%,39.73%,35.85%,12.70%,8.07%,3.65%,42.01%,37.49%,13.23%,5.93%,1.33%,62.82%,26.41%,6.29%,2.38%,2.10%,59.22%,28.84%,7.26%,2.29%,2.39%,61.52%,29.72%,4.33%,2.26%,2.17%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023851,1005,36.05%,23.80%,22.43%,10.87%,6.84%,36.15%,37.31%,14.89%,7.16%,4.48%,33.62%,34.04%,17.62%,9.10%,5.61%,33.32%,39.43%,16.23%,9.23%,1.79%,58.48%,26.01%,8.82%,3.50%,3.19%,57.10%,26.03%,10.31%,3.28%,3.28%,56.70%,30.28%,6.39%,3.31%,3.31%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023852,638,37.15%,38.41%,14.80%,4.75%,4.89%,37.51%,43.65%,11.46%,4.45%,2.92%,31.86%,42.44%,16.40%,5.90%,3.41%,35.62%,46.73%,11.14%,5.52%,1.00%,49.58%,37.01%,9.50%,1.96%,1.96%,45.73%,39.72%,10.63%,1.54%,2.38%,49.29%,42.74%,4.56%,1.42%,1.99%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023853,763,33.03%,59.24%,6.95%,0.52%,0.26%,33.32%,54.75%,11.40%,0.31%,0.22%,25.99%,50.87%,22.62%,0.13%,0.39%,32.75%,56.33%,10.39%,0.31%,0.22%,36.30%,51.38%,10.62%,1.70%,0.00%,32.90%,54.52%,12.19%,0.26%,0.13%,37.24%,60.39%,2.11%,0.26%,0.00%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023854,818,27.25%,35.18%,19.33%,10.64%,7.60%,26.93%,42.41%,15.12%,7.91%,7.63%,22.59%,40.02%,19.13%,9.65%,8.60%,24.83%,44.47%,16.79%,10.43%,3.48%,39.31%,38.00%,13.03%,5.32%,4.34%,38.13%,38.24%,14.05%,4.14%,5.45%,38.39%,44.53%,8.59%,4.02%,4.46%,Three Rivers,Hertfordshire,Hertfordshire,EPN
E01023855,867,57.46%,30.29%,5.90%,2.77%,3.58%,57.46%,32.91%,5.89%,2.18%,1.55%,39.60%,47.16%,8.47%,2.60%,2.17%,53.92%,37.02%,5.56%,2.61%,0.89%,63.24%,31.91%,3.47%,0.81%,0.58%,61.16%,33.29%,4.16%,0.81%,0.58%,63.91%,33.53%,1.40%,0.58%,0.58%,Watford,Hertfordshire,Hertfordshire,EPN
E01023856,1030,58.99%,28.77%,5.34%,2.92%,3.98%,59.16%,30.49%,6.54%,2.45%,1.37%,39.32%,46.74%,8.67%,3.05%,2.22%,54.26%,35.85%,6.36%,2.86%,0.67%,63.95%,30.22%,4.47%,0.68%,0.68%,61.81%,32.36%,4.47%,0.68%,0.68%,63.82%,32.84%,2.16%,0.49%,0.69%,Watford,Hertfordshire,Hertfordshire,EPN
E01023857,578,42.76%,46.85%,5.79%,2.04%,2.56%,43.90%,47.18%,6.23%,1.98%,0.71%,33.87%,52.68%,10.00%,2.48%,0.97%,39.62%,52.43%,5.52%,1.99%,0.43%,49.06%,43.61%,6.47%,0.51%,0.34%,46.17%,46.00%,6.98%,0.51%,0.34%,49.66%,48.28%,1.38%,0.34%,0.34%,Watford,Hertfordshire,Hertfordshire,EPN
E01023858,847,35.05%,25.79%,21.78%,10.79%,6.59%,35.24%,43.04%,16.17%,3.43%,2.12%,24.89%,49.11%,16.80%,6.35%,2.86%,32.20%,46.42%,16.23%,4.14%,1.01%,65.81%,27.22%,4.68%,1.15%,1.15%,63.16%,29.38%,5.17%,1.15%,1.15%,65.37%,29.96%,2.53%,0.97%,1.17%,Watford,Hertfordshire,Hertfordshire,EPN
E01023859,1184,47.56%,19.40%,18.09%,9.04%,5.91%,47.73%,33.78%,11.68%,4.93%,1.88%,39.63%,35.64%,16.35%,5.70%,2.67%,41.84%,38.58%,12.79%,5.71%,1.08%,70.82%,22.68%,4.30%,1.24%,0.95%,68.16%,24.55%,4.88%,1.32%,1.08%,68.68%,25.82%,3.30%,1.18%,1.02%,Watford,Hertfordshire,Hertfordshire,EPN
E01023860,920,39.63%,21.65%,22.84%,9.63%,6.24%,39.91%,37.76%,12.42%,6.89%,3.02%,37.45%,36.85%,12.46%,9.18%,4.05%,37.78%,39.17%,13.45%,8.39%,1.21%,63.03%,24.77%,6.33%,2.84%,3.03%,61.67%,24.17%,8.18%,2.94%,3.03%,61.81%,27.03%,5.20%,2.84%,3.12%,Watford,Hertfordshire,Hertfordshire,EPN
E01023861,1525,35.23%,15.71%,20.74%,9.29%,19.03%,35.63%,31.03%,21.85%,8.23%,3.25%,33.41%,30.27%,11.92%,18.96%,5.43%,31.01%,33.38%,24.35%,9.74%,1.52%,57.09%,32.45%,6.10%,2.20%,2.15%,54.28%,33.46%,7.57%,2.42%,2.28%,54.00%,36.69%,4.70%,2.30%,2.30%,Watford,Hertfordshire,Hertfordshire,EPN
E01023862,1210,39.55%,26.79%,18.10%,7.01%,8.55%,39.60%,40.01%,13.42%,5.24%,1.74%,32.28%,43.08%,12.09%,9.47%,3.08%,37.21%,42.40%,14.08%,5.97%,0.34%,62.12%,29.79%,4.88%,1.87%,1.34%,60.37%,30.32%,5.96%,2.01%,1.34%,61.50%,32.31%,3.06%,1.77%,1.36%,Watford,Hertfordshire,Hertfordshire,EPN
E01023863,763,31.03%,28.62%,26.62%,8.91%,4.82%,31.34%,50.50%,11.43%,4.12%,2.60%,23.93%,52.31%,14.26%,6.36%,3.14%,28.50%,53.34%,12.00%,5.04%,1.13%,62.26%,28.62%,5.66%,1.99%,1.47%,59.39%,30.75%,6.51%,1.78%,1.57%,61.67%,32.01%,3.00%,1.82%,1.50%,Watford,Hertfordshire,Hertfordshire,EPN
E01023864,724,26.65%,23.10%,32.42%,11.85%,5.98%,27.05%,50.48%,13.35%,5.91%,3.21%,23.69%,48.90%,14.81%,8.65%,3.95%,24.71%,52.24%,14.79%,7.09%,1.17%,64.03%,24.42%,6.18%,3.04%,2.33%,61.76%,25.46%,7.30%,3.14%,2.33%,63.92%,25.76%,4.90%,3.02%,2.40%,Watford,Hertfordshire,Hertfordshire,EPN
E01023865,634,56.71%,35.39%,4.11%,1.90%,1.90%,57.77%,34.58%,4.69%,2.23%,0.73%,52.43%,38.46%,5.58%,2.40%,1.13%,56.98%,36.11%,4.04%,2.39%,0.48%,60.82%,32.86%,4.27%,1.42%,0.63%,58.54%,35.44%,4.11%,1.27%,0.63%,61.84%,34.98%,1.43%,1.11%,0.64%,Watford,Hertfordshire,Hertfordshire,EPN
