,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01024218,54.6,51.55%,40.34%,5.62%,1.64%,0.85%,52.87%,38.05%,7.61%,0.58%,0.89%,48.93%,42.87%,6.17%,1.14%,0.89%,50.93%,40.90%,6.70%,0.58%,0.89%,55.03%,35.71%,7.79%,0.80%,0.67%,52.08%,39.36%,7.40%,0.25%,0.90%,56.15%,40.12%,2.81%,0.25%,0.67%,Dover,Kent,South East,SPN
E01024219,53.6,33.59%,50.86%,9.56%,3.08%,2.92%,34.97%,50.87%,10.54%,2.81%,0.82%,32.45%,53.49%,8.85%,4.26%,0.96%,33.37%,53.12%,9.84%,2.84%,0.82%,39.59%,47.86%,9.66%,2.20%,0.69%,36.88%,50.22%,10.14%,2.06%,0.69%,40.21%,54.42%,3.31%,1.36%,0.69%,Dover,Kent,South East,SPN
E01024220,65.7,41.33%,39.86%,9.78%,7.44%,1.59%,43.96%,41.97%,11.67%,2.39%,0.00%,39.73%,46.28%,6.55%,7.06%,0.38%,37.86%,47.33%,12.20%,2.61%,0.00%,49.50%,42.60%,6.02%,0.96%,0.92%,43.80%,41.27%,8.47%,5.36%,1.09%,48.79%,47.62%,1.74%,0.84%,1.01%,Dover,Kent,South East,SPN
E01024221,54.3,31.36%,52.91%,10.27%,3.26%,2.20%,33.47%,51.62%,11.03%,3.41%,0.47%,29.87%,56.60%,8.57%,4.07%,0.89%,32.55%,54.25%,9.32%,3.42%,0.47%,37.09%,49.55%,9.86%,2.07%,1.43%,35.35%,51.44%,10.53%,1.26%,1.43%,40.08%,54.08%,3.28%,1.12%,1.43%,Dover,Kent,South East,SPN
E01024222,77.5,41.14%,35.66%,14.05%,5.16%,4.00%,42.88%,42.23%,9.04%,4.60%,1.25%,39.25%,45.61%,7.70%,5.64%,1.79%,40.73%,44.59%,8.72%,4.68%,1.28%,53.00%,36.02%,7.38%,1.34%,2.26%,50.93%,37.36%,8.04%,1.41%,2.26%,54.57%,38.35%,3.83%,0.94%,2.30%,Dover,Kent,South East,SPN
E01024223,52.0,39.14%,53.06%,4.11%,2.42%,1.27%,42.30%,48.68%,6.82%,1.93%,0.27%,37.57%,54.37%,5.34%,2.09%,0.63%,40.95%,51.31%,5.54%,1.93%,0.27%,43.14%,48.12%,6.68%,1.73%,0.34%,39.07%,52.29%,7.14%,1.15%,0.34%,46.51%,50.52%,1.47%,1.16%,0.34%,Dover,Kent,South East,SPN
E01024224,59.3,28.81%,48.86%,12.95%,5.76%,3.62%,31.63%,51.53%,13.25%,2.45%,1.14%,27.51%,56.41%,11.19%,3.35%,1.54%,30.18%,54.01%,12.18%,2.47%,1.15%,44.28%,45.41%,8.17%,1.62%,0.51%,39.03%,50.58%,8.24%,1.29%,0.86%,47.65%,46.76%,4.08%,0.99%,0.52%,Dover,Kent,South East,SPN
E01024225,66.5,37.28%,55.54%,5.50%,0.24%,1.44%,43.52%,47.82%,7.21%,0.75%,0.70%,36.16%,56.28%,5.87%,0.86%,0.83%,42.98%,49.71%,5.86%,0.75%,0.70%,39.25%,52.31%,7.51%,0.93%,0.00%,37.50%,54.36%,7.62%,0.15%,0.36%,46.82%,50.94%,2.08%,0.15%,0.00%,Dover,Kent,South East,SPN
E01024226,56.0,44.09%,50.22%,4.84%,0.37%,0.48%,47.07%,45.04%,7.23%,0.67%,0.00%,42.17%,51.17%,6.00%,0.35%,0.32%,44.94%,48.67%,5.72%,0.67%,0.00%,43.12%,48.58%,7.53%,0.77%,0.00%,43.35%,48.93%,7.53%,0.19%,0.00%,48.72%,49.90%,1.19%,0.19%,0.00%,Dover,Kent,South East,SPN
E01024227,51.7,33.15%,34.29%,17.19%,5.51%,9.86%,35.06%,44.03%,15.63%,3.91%,1.37%,32.21%,46.15%,8.62%,11.41%,1.60%,33.54%,45.90%,15.21%,3.96%,1.39%,49.07%,41.02%,6.39%,2.09%,1.43%,47.23%,43.04%,6.44%,1.70%,1.59%,51.01%,43.43%,2.39%,1.72%,1.45%,Dover,Kent,South East,SPN
E01024228,102.4,30.65%,30.73%,20.20%,9.32%,9.10%,30.46%,45.61%,13.86%,8.08%,1.98%,28.64%,45.64%,11.63%,10.49%,3.60%,27.88%,47.65%,14.19%,8.26%,2.02%,51.25%,35.67%,8.28%,1.78%,3.02%,49.56%,36.18%,9.19%,1.63%,3.45%,48.50%,41.34%,5.51%,1.57%,3.09%,Dover,Kent,South East,SPN
E01024229,59.7,44.59%,39.37%,8.74%,3.70%,3.60%,46.24%,40.42%,9.86%,2.76%,0.73%,42.98%,44.00%,8.24%,3.82%,0.96%,43.88%,43.83%,8.79%,2.77%,0.73%,50.46%,39.88%,7.47%,0.91%,1.28%,48.75%,40.97%,8.09%,0.65%,1.54%,52.26%,42.75%,3.21%,0.49%,1.29%,Dover,Kent,South East,SPN
E01024230,79.4,35.96%,31.27%,16.56%,9.36%,6.85%,35.96%,42.61%,14.70%,5.13%,1.61%,33.68%,44.25%,13.05%,6.56%,2.46%,33.81%,45.13%,14.23%,5.19%,1.63%,48.10%,40.72%,7.07%,2.33%,1.78%,48.86%,38.75%,8.54%,1.86%,1.98%,47.67%,44.95%,3.89%,1.68%,1.80%,Dover,Kent,South East,SPN
E01024231,77.7,32.29%,23.00%,27.42%,9.06%,8.24%,33.04%,43.87%,13.01%,8.06%,2.02%,30.27%,44.98%,10.82%,10.89%,3.03%,29.72%,46.99%,13.01%,8.23%,2.06%,58.27%,29.16%,6.31%,2.43%,3.83%,58.77%,26.77%,8.01%,2.60%,3.84%,57.86%,31.08%,4.80%,2.35%,3.91%,Dover,Kent,South East,SPN
E01024232,132.1,20.33%,35.00%,18.31%,12.52%,13.84%,21.15%,42.18%,19.50%,7.91%,9.26%,19.53%,42.96%,15.99%,11.34%,10.18%,18.97%,44.26%,19.49%,7.84%,9.44%,32.69%,38.67%,20.74%,3.83%,4.07%,31.78%,37.29%,14.78%,4.45%,11.70%,31.76%,44.77%,15.96%,3.37%,4.14%,Dover,Kent,South East,SPN
E01024233,47.2,33.75%,57.23%,6.21%,0.99%,1.82%,36.34%,52.24%,9.76%,1.28%,0.38%,32.65%,57.09%,7.55%,2.34%,0.38%,35.51%,54.51%,8.33%,1.28%,0.38%,36.31%,52.86%,9.67%,0.84%,0.31%,34.29%,56.21%,8.49%,0.70%,0.31%,39.01%,58.35%,2.01%,0.32%,0.31%,Dover,Kent,South East,SPN
E01024234,52.7,19.94%,30.97%,21.07%,21.05%,6.97%,20.35%,40.62%,19.38%,15.56%,4.08%,19.00%,40.11%,16.16%,20.13%,4.60%,17.63%,42.41%,19.79%,15.98%,4.19%,33.34%,35.13%,15.18%,6.84%,9.51%,32.17%,34.38%,16.89%,6.68%,9.88%,31.70%,40.70%,11.25%,6.57%,9.77%,Dover,Kent,South East,SPN
E01024235,48.0,42.09%,36.84%,11.53%,4.76%,4.78%,44.16%,38.59%,11.17%,4.53%,1.55%,40.63%,41.49%,9.66%,5.96%,2.26%,41.96%,40.80%,11.09%,4.59%,1.57%,47.16%,40.25%,8.36%,2.56%,1.67%,47.10%,39.30%,9.33%,2.10%,2.18%,50.63%,41.87%,3.68%,2.12%,1.69%,Dover,Kent,South East,SPN
E01024236,87.2,21.07%,25.56%,24.85%,18.91%,9.61%,21.89%,38.17%,21.89%,15.10%,2.95%,20.20%,37.91%,19.30%,18.36%,4.22%,19.91%,39.13%,22.54%,15.41%,3.01%,37.34%,33.41%,15.27%,8.09%,5.89%,37.76%,31.59%,15.88%,7.83%,6.94%,37.91%,35.00%,13.10%,7.98%,6.02%,Dover,Kent,South East,SPN
E01024237,82.1,22.25%,32.36%,21.82%,14.75%,8.82%,23.76%,41.54%,21.83%,10.92%,1.94%,21.88%,41.55%,18.50%,14.98%,3.10%,21.82%,42.83%,22.21%,11.15%,1.98%,36.93%,38.03%,15.22%,5.23%,4.58%,36.32%,35.51%,17.18%,5.32%,5.67%,37.28%,44.63%,9.31%,4.10%,4.67%,Dover,Kent,South East,SPN
E01024238,74.4,34.45%,27.29%,20.38%,10.92%,6.96%,35.26%,37.81%,16.12%,8.43%,2.37%,32.38%,38.72%,14.83%,11.17%,2.89%,33.17%,39.43%,16.41%,8.58%,2.41%,48.48%,31.56%,12.12%,4.35%,3.50%,47.36%,32.51%,11.95%,4.27%,3.92%,49.34%,34.84%,8.22%,4.04%,3.56%,Dover,Kent,South East,SPN
E01024239,83.5,47.50%,21.65%,16.44%,7.66%,6.76%,48.13%,33.14%,11.22%,5.58%,1.93%,44.71%,35.87%,9.38%,7.25%,2.79%,44.15%,37.08%,11.09%,5.71%,1.98%,64.92%,24.77%,6.25%,1.85%,2.22%,62.83%,26.12%,6.70%,1.90%,2.46%,64.10%,27.58%,4.40%,1.66%,2.27%,Dover,Kent,South East,SPN
E01024240,92.3,46.94%,32.20%,14.07%,3.26%,3.54%,48.22%,40.46%,7.18%,2.26%,1.88%,45.33%,43.88%,5.65%,2.76%,2.38%,46.71%,42.70%,6.41%,2.28%,1.90%,62.30%,29.78%,5.94%,0.87%,1.10%,61.40%,30.87%,5.86%,0.76%,1.11%,65.07%,30.67%,2.57%,0.58%,1.11%,Dover,Kent,South East,SPN
E01024241,103.7,40.91%,25.91%,16.76%,8.11%,8.30%,41.18%,37.86%,11.15%,8.32%,1.49%,38.06%,38.64%,10.10%,9.67%,3.53%,37.53%,40.58%,11.88%,8.49%,1.52%,55.34%,32.95%,6.00%,2.29%,3.42%,53.75%,34.10%,6.46%,2.27%,3.42%,54.79%,36.41%,3.12%,2.20%,3.49%,Dover,Kent,South East,SPN
E01024242,77.8,25.49%,36.99%,18.15%,11.58%,7.79%,27.08%,43.69%,18.21%,7.70%,3.31%,24.37%,45.35%,14.88%,11.78%,3.61%,25.08%,45.73%,17.99%,7.83%,3.37%,38.78%,39.91%,12.72%,3.48%,5.11%,38.25%,41.15%,12.44%,2.30%,5.86%,39.31%,45.79%,7.37%,2.33%,5.19%,Dover,Kent,South East,SPN
E01024243,86.8,37.84%,48.48%,8.22%,3.33%,2.13%,40.24%,48.96%,8.58%,1.34%,0.88%,36.80%,53.35%,5.96%,2.64%,1.24%,39.11%,51.31%,7.35%,1.35%,0.89%,45.24%,45.96%,7.25%,0.76%,0.78%,42.95%,48.12%,7.36%,0.80%,0.78%,47.59%,49.00%,2.29%,0.34%,0.79%,Dover,Kent,South East,SPN
E01024244,83.9,31.87%,31.52%,18.06%,9.90%,8.65%,31.88%,42.92%,14.17%,9.90%,1.13%,30.25%,43.65%,11.25%,12.63%,2.22%,30.36%,44.93%,13.51%,10.05%,1.15%,47.12%,39.18%,7.76%,2.15%,3.79%,45.59%,40.02%,8.04%,2.32%,4.03%,46.83%,43.02%,4.23%,2.07%,3.85%,Dover,Kent,South East,SPN
E01024245,91.2,25.05%,35.44%,20.27%,11.08%,8.16%,26.69%,42.65%,16.87%,11.81%,1.97%,23.74%,44.92%,13.66%,14.65%,3.03%,24.90%,44.57%,16.52%,12.01%,2.00%,38.17%,39.28%,12.66%,6.23%,3.67%,36.82%,40.87%,11.71%,6.26%,4.34%,39.78%,43.57%,6.92%,6.01%,3.73%,Dover,Kent,South East,SPN
E01024246,109.5,51.26%,21.72%,14.16%,5.96%,6.91%,51.41%,32.32%,10.40%,4.56%,1.30%,48.79%,33.93%,9.01%,5.74%,2.52%,48.28%,34.96%,10.77%,4.65%,1.33%,64.81%,27.68%,4.69%,1.34%,1.48%,63.55%,28.57%,5.08%,1.22%,1.59%,63.97%,30.81%,2.46%,1.25%,1.51%,Dover,Kent,South East,SPN
E01024247,108.0,33.25%,20.02%,25.03%,11.64%,10.05%,33.97%,39.89%,15.16%,9.37%,1.61%,32.90%,38.45%,13.12%,13.17%,2.37%,31.42%,41.56%,15.75%,9.61%,1.66%,58.32%,28.81%,6.70%,2.74%,3.42%,57.24%,28.40%,8.23%,2.57%,3.55%,57.25%,31.41%,5.19%,2.64%,3.51%,Dover,Kent,South East,SPN
E01024248,95.2,52.75%,29.59%,10.40%,2.23%,5.04%,54.18%,34.17%,6.57%,4.69%,0.39%,49.74%,39.25%,4.44%,5.67%,0.90%,51.14%,37.83%,5.89%,4.74%,0.39%,60.94%,32.51%,4.50%,0.99%,1.06%,58.84%,34.36%,5.04%,0.70%,1.06%,63.29%,33.38%,1.55%,0.71%,1.07%,Dover,Kent,South East,SPN
E01024249,86.9,35.15%,22.79%,26.67%,7.48%,7.92%,36.63%,43.07%,12.34%,6.78%,1.18%,34.97%,42.74%,11.06%,9.37%,1.87%,34.45%,44.70%,12.68%,6.96%,1.21%,61.55%,27.95%,5.41%,2.49%,2.60%,60.25%,28.08%,6.78%,2.29%,2.60%,62.06%,29.76%,3.17%,2.35%,2.67%,Dover,Kent,South East,SPN
E01024250,67.4,37.07%,43.86%,10.35%,4.83%,3.89%,39.78%,44.75%,10.89%,3.52%,1.07%,36.06%,48.86%,8.37%,5.18%,1.53%,38.38%,47.31%,9.68%,3.55%,1.08%,45.54%,43.22%,7.57%,2.21%,1.45%,43.35%,44.73%,8.22%,1.81%,1.89%,47.58%,46.58%,2.54%,1.83%,1.47%,Dover,Kent,South East,SPN
E01024251,58.8,35.85%,44.28%,12.40%,3.88%,3.60%,37.43%,46.70%,11.29%,2.86%,1.72%,34.43%,50.13%,9.38%,4.07%,1.99%,35.39%,49.69%,10.28%,2.89%,1.74%,41.60%,46.28%,9.19%,1.67%,1.26%,41.09%,45.14%,11.03%,1.05%,1.70%,43.98%,50.44%,3.25%,1.06%,1.27%,Dover,Kent,South East,SPN
E01024252,119.3,31.35%,24.37%,21.39%,12.87%,10.02%,31.82%,38.71%,18.04%,9.65%,1.78%,29.80%,39.14%,15.33%,12.19%,3.54%,28.88%,41.25%,18.19%,9.86%,1.81%,49.86%,34.57%,8.22%,3.25%,4.10%,49.73%,33.39%,9.52%,3.26%,4.11%,49.70%,37.29%,5.67%,3.16%,4.19%,Dover,Kent,South East,SPN
E01024253,57.7,31.48%,43.92%,13.38%,6.61%,4.61%,33.73%,47.24%,12.21%,5.28%,1.54%,30.87%,49.75%,10.56%,6.86%,1.95%,31.78%,49.39%,11.91%,5.36%,1.56%,41.41%,44.89%,7.78%,3.84%,2.08%,38.85%,44.57%,11.24%,2.81%,2.54%,42.11%,49.45%,3.49%,2.84%,2.11%,Dover,Kent,South East,SPN
E01024254,70.2,32.92%,42.81%,15.09%,6.00%,3.18%,34.89%,48.94%,10.77%,4.56%,0.84%,32.13%,51.36%,9.12%,5.84%,1.56%,33.32%,51.01%,10.22%,4.61%,0.85%,44.87%,43.42%,7.47%,2.07%,2.17%,43.19%,41.53%,11.38%,1.54%,2.37%,46.18%,46.95%,3.13%,1.55%,2.19%,Dover,Kent,South East,SPN
E01024255,58.8,30.80%,55.10%,8.62%,3.28%,2.19%,32.58%,53.67%,9.87%,2.36%,1.52%,29.06%,58.19%,8.17%,2.77%,1.82%,31.15%,56.42%,8.52%,2.38%,1.53%,35.79%,50.60%,10.57%,1.46%,1.58%,33.63%,51.48%,12.50%,0.81%,1.58%,37.58%,56.17%,3.84%,0.81%,1.59%,Dover,Kent,South East,SPN
E01024256,50.5,39.39%,53.54%,4.06%,1.97%,1.05%,40.66%,50.72%,6.61%,1.79%,0.22%,37.36%,55.11%,5.30%,1.69%,0.53%,38.34%,53.90%,5.69%,1.85%,0.23%,41.42%,50.42%,6.23%,1.65%,0.28%,36.89%,53.90%,7.94%,0.98%,0.29%,42.09%,55.09%,1.55%,0.98%,0.29%,Dover,Kent,South East,SPN
E01024257,103.4,27.56%,13.00%,14.76%,7.68%,37.01%,27.68%,26.14%,42.91%,2.67%,0.61%,26.98%,26.11%,10.16%,35.45%,1.30%,26.33%,27.22%,43.15%,2.69%,0.61%,42.14%,53.89%,2.68%,0.62%,0.67%,42.68%,52.92%,2.91%,0.72%,0.76%,41.47%,55.71%,1.59%,0.56%,0.67%,Gravesham,Kent,South East,SPN
E01024258,47.1,33.76%,34.63%,20.29%,5.86%,5.46%,35.09%,47.71%,11.44%,4.12%,1.64%,32.86%,49.60%,9.48%,5.33%,2.73%,32.98%,50.35%,10.80%,4.20%,1.67%,54.94%,33.80%,8.22%,1.32%,1.72%,53.06%,35.95%,7.58%,1.41%,2.00%,54.52%,38.94%,3.65%,1.13%,1.76%,Gravesham,Kent,South East,SPN
E01024259,42.5,36.87%,54.55%,7.11%,0.74%,0.73%,37.63%,49.68%,11.64%,0.65%,0.40%,34.31%,56.33%,8.31%,0.54%,0.52%,35.95%,55.06%,7.93%,0.66%,0.40%,38.97%,46.02%,13.31%,1.69%,0.00%,36.72%,50.32%,12.23%,0.32%,0.40%,39.67%,57.14%,2.87%,0.32%,0.00%,Gravesham,Kent,South East,SPN
E01024260,57.0,27.92%,28.40%,23.34%,12.48%,7.86%,28.19%,45.12%,16.61%,7.83%,2.25%,26.30%,42.20%,17.62%,10.66%,3.22%,25.45%,44.50%,19.74%,8.02%,2.30%,51.76%,32.62%,8.29%,3.43%,3.90%,50.18%,32.43%,10.33%,2.71%,4.35%,50.54%,37.74%,4.95%,2.77%,3.99%,Gravesham,Kent,South East,SPN
E01024261,74.3,29.29%,42.28%,18.30%,5.69%,4.45%,31.11%,52.59%,11.30%,3.99%,1.01%,28.30%,55.78%,8.53%,5.75%,1.65%,29.99%,54.65%,10.32%,4.02%,1.01%,47.61%,41.25%,7.66%,1.57%,1.91%,45.89%,43.18%,7.59%,1.20%,2.13%,48.57%,44.90%,3.60%,1.00%,1.92%,Gravesham,Kent,South East,SPN
E01024262,58.7,52.96%,30.80%,10.49%,2.92%,2.84%,53.26%,34.45%,9.24%,2.09%,0.96%,50.89%,36.95%,8.12%,2.86%,1.18%,51.10%,37.23%,8.60%,2.10%,0.97%,61.06%,28.90%,8.28%,1.01%,0.74%,59.56%,31.08%,7.82%,0.81%,0.74%,60.66%,34.80%,2.99%,0.81%,0.75%,Gravesham,Kent,South East,SPN
E01024263,72.0,38.92%,40.75%,13.14%,3.81%,3.37%,40.68%,46.55%,10.11%,1.83%,0.83%,37.41%,49.17%,8.69%,3.90%,0.83%,40.02%,47.38%,9.91%,1.85%,0.84%,49.98%,40.75%,6.18%,1.97%,1.11%,48.07%,42.69%,6.89%,1.01%,1.34%,52.79%,41.80%,3.26%,1.02%,1.12%,Gravesham,Kent,South East,SPN
E01024264,71.7,39.11%,45.03%,7.81%,4.20%,3.85%,40.90%,46.02%,8.85%,3.62%,0.61%,38.25%,48.57%,7.47%,4.84%,0.86%,41.68%,46.06%,8.00%,3.65%,0.61%,44.99%,45.83%,6.74%,0.86%,1.59%,43.09%,45.90%,8.43%,1.00%,1.59%,48.51%,45.92%,3.37%,0.60%,1.60%,Gravesham,Kent,South East,SPN
E01024265,33.5,27.90%,49.78%,15.07%,5.23%,2.02%,28.48%,53.32%,13.37%,4.83%,0.00%,26.34%,55.44%,12.21%,5.58%,0.43%,27.42%,55.52%,12.18%,4.88%,0.00%,36.18%,47.70%,11.25%,3.17%,1.69%,35.34%,46.98%,13.66%,2.33%,1.69%,36.64%,55.17%,4.13%,2.35%,1.71%,Gravesham,Kent,South East,SPN
E01024266,46.3,35.87%,49.94%,8.40%,3.16%,2.63%,38.30%,48.49%,10.36%,2.85%,0.00%,34.51%,53.03%,8.27%,3.70%,0.49%,36.69%,51.60%,8.86%,2.85%,0.00%,40.76%,49.44%,7.22%,1.30%,1.28%,39.96%,49.51%,8.40%,0.59%,1.54%,44.43%,51.89%,1.81%,0.60%,1.28%,Gravesham,Kent,South East,SPN
E01024267,62.7,22.45%,29.64%,21.40%,15.58%,10.94%,24.22%,40.22%,17.76%,13.92%,3.88%,21.37%,42.00%,14.02%,17.72%,4.88%,22.29%,41.66%,17.88%,14.21%,3.96%,37.96%,35.93%,14.95%,6.59%,4.57%,37.68%,34.99%,14.53%,6.38%,6.41%,39.51%,36.70%,12.80%,6.32%,4.67%,Gravesham,Kent,South East,SPN
E01024268,47.4,31.83%,54.83%,8.27%,2.52%,2.55%,34.32%,52.09%,10.71%,2.18%,0.71%,30.47%,57.02%,8.26%,3.35%,0.89%,33.12%,54.69%,9.30%,2.19%,0.71%,36.15%,51.75%,9.86%,1.29%,0.94%,34.44%,54.61%,9.49%,0.51%,0.94%,39.13%,56.09%,3.32%,0.51%,0.94%,Gravesham,Kent,South East,SPN
E01024269,55.2,31.49%,57.96%,7.10%,2.20%,1.25%,35.93%,51.38%,11.01%,0.60%,1.07%,30.40%,57.89%,9.02%,1.61%,1.07%,35.25%,53.24%,9.83%,0.60%,1.07%,33.84%,53.90%,10.48%,1.27%,0.52%,31.11%,55.46%,11.98%,0.12%,1.33%,38.88%,54.88%,5.60%,0.12%,0.52%,Gravesham,Kent,South East,SPN
E01024270,32.5,29.31%,43.68%,15.73%,5.70%,5.58%,31.02%,46.58%,14.59%,5.63%,2.18%,28.36%,50.24%,11.79%,6.70%,2.91%,29.32%,49.94%,12.81%,5.72%,2.21%,37.98%,42.37%,14.48%,3.45%,1.72%,36.77%,45.95%,12.03%,2.52%,2.73%,38.69%,49.50%,7.53%,2.54%,1.74%,Gravesham,Kent,South East,SPN
E01024271,46.1,26.56%,37.28%,19.85%,10.61%,5.70%,28.06%,46.40%,17.85%,6.86%,0.82%,25.91%,48.12%,14.59%,9.94%,1.43%,26.82%,48.48%,16.95%,6.93%,0.83%,42.93%,38.84%,11.68%,4.07%,2.48%,41.93%,37.74%,13.65%,3.90%,2.78%,44.13%,42.79%,7.16%,3.41%,2.51%,Gravesham,Kent,South East,SPN
E01024272,36.1,26.53%,45.61%,15.39%,7.60%,4.87%,28.19%,49.37%,13.41%,7.51%,1.53%,25.47%,52.36%,11.31%,8.65%,2.21%,26.64%,51.86%,12.37%,7.59%,1.55%,34.40%,48.03%,11.07%,2.68%,3.83%,33.55%,46.52%,13.72%,1.95%,4.26%,35.67%,52.39%,6.10%,1.97%,3.87%,Gravesham,Kent,South East,SPN
E01024273,59.6,12.90%,16.21%,30.03%,28.33%,12.53%,12.99%,30.35%,33.51%,17.14%,6.00%,12.68%,27.82%,26.99%,25.45%,7.05%,10.30%,31.18%,34.71%,17.64%,6.18%,30.08%,25.99%,27.73%,7.11%,9.09%,29.90%,22.12%,28.22%,7.77%,11.99%,27.85%,28.76%,27.06%,6.98%,9.35%,Gravesham,Kent,South East,SPN
E01024274,36.0,23.51%,32.51%,22.62%,14.42%,6.94%,24.29%,41.80%,19.52%,11.51%,2.87%,22.60%,41.44%,16.43%,16.34%,3.18%,22.43%,43.02%,19.98%,11.67%,2.91%,35.73%,36.58%,16.94%,6.53%,4.21%,35.25%,33.60%,19.96%,6.07%,5.13%,35.29%,40.95%,13.34%,6.15%,4.27%,Gravesham,Kent,South East,SPN
E01024275,36.9,48.22%,44.68%,4.97%,1.25%,0.88%,50.48%,41.53%,6.96%,0.81%,0.23%,47.25%,45.45%,5.85%,0.98%,0.47%,48.83%,44.00%,6.13%,0.81%,0.23%,54.41%,38.36%,5.69%,1.15%,0.38%,48.60%,43.93%,6.90%,0.18%,0.38%,54.64%,42.95%,1.83%,0.18%,0.39%,Gravesham,Kent,South East,SPN
E01024276,82.7,32.43%,35.98%,19.02%,8.20%,4.37%,33.84%,47.46%,12.68%,5.15%,0.88%,30.86%,50.11%,10.35%,7.64%,1.04%,31.04%,50.82%,12.02%,5.23%,0.89%,54.97%,34.06%,6.46%,2.04%,2.46%,54.06%,34.04%,7.39%,1.87%,2.63%,56.18%,36.27%,3.25%,1.80%,2.50%,Gravesham,Kent,South East,SPN
E01024277,90.3,48.95%,22.72%,12.19%,8.90%,7.23%,49.54%,30.04%,12.65%,6.16%,1.61%,47.03%,31.03%,11.10%,7.95%,2.90%,46.47%,32.45%,13.13%,6.31%,1.65%,60.19%,29.70%,6.01%,1.91%,2.19%,58.76%,30.26%,7.04%,1.75%,2.19%,59.27%,32.91%,3.79%,1.79%,2.24%,Gravesham,Kent,South East,SPN
E01024278,89.2,59.84%,20.59%,10.97%,3.98%,4.61%,60.74%,27.51%,7.68%,3.67%,0.41%,59.01%,27.66%,7.49%,4.01%,1.83%,59.29%,28.13%,8.47%,3.70%,0.41%,72.05%,22.39%,3.67%,1.06%,0.83%,68.71%,25.33%,4.12%,0.84%,0.99%,72.09%,24.50%,1.72%,0.85%,0.84%,Gravesham,Kent,South East,SPN
E01024279,66.4,57.46%,30.65%,5.55%,1.13%,5.21%,57.70%,31.66%,5.73%,4.03%,0.88%,54.71%,35.36%,4.77%,3.06%,2.10%,55.63%,34.89%,4.56%,4.04%,0.88%,61.60%,32.51%,5.05%,0.57%,0.27%,59.14%,34.25%,6.00%,0.35%,0.27%,62.03%,36.02%,1.33%,0.35%,0.27%,Gravesham,Kent,South East,SPN
E01024280,97.5,35.21%,27.48%,18.82%,10.64%,7.85%,36.14%,39.22%,14.45%,8.79%,1.40%,34.37%,39.29%,11.74%,12.43%,2.18%,33.38%,41.41%,14.73%,9.04%,1.44%,50.53%,32.68%,9.63%,3.03%,4.13%,51.05%,32.37%,9.39%,2.92%,4.27%,50.62%,36.59%,5.65%,2.90%,4.25%,Gravesham,Kent,South East,SPN
E01024281,62.6,28.36%,55.07%,10.68%,3.26%,2.62%,29.76%,56.82%,10.15%,2.60%,0.66%,26.13%,61.97%,7.48%,3.62%,0.80%,28.26%,60.28%,8.17%,2.62%,0.67%,35.23%,49.77%,12.35%,1.65%,1.01%,33.59%,54.47%,9.84%,1.09%,1.01%,37.10%,57.11%,3.68%,1.10%,1.01%,Gravesham,Kent,South East,SPN
E01024282,62.6,45.32%,33.56%,7.57%,6.31%,7.24%,46.03%,36.33%,11.76%,4.54%,1.34%,41.57%,40.88%,10.34%,4.69%,2.53%,41.73%,40.69%,11.63%,4.59%,1.35%,54.42%,37.74%,4.79%,1.43%,1.62%,50.23%,41.30%,5.64%,1.21%,1.62%,54.01%,41.45%,1.68%,1.22%,1.63%,Gravesham,Kent,South East,SPN
E01024283,41.3,45.15%,46.53%,4.82%,1.91%,1.59%,46.04%,44.89%,7.44%,1.44%,0.18%,41.31%,50.57%,5.82%,1.76%,0.54%,42.79%,49.24%,6.35%,1.45%,0.18%,47.98%,43.51%,7.16%,0.97%,0.38%,44.71%,47.07%,7.32%,0.52%,0.38%,49.33%,48.22%,1.74%,0.34%,0.38%,Gravesham,Kent,South East,SPN
